id,date,buying_price,bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,view,condition,grade,sqft_above,sqft_basement,yr_built,yr_renovated,zipcode,lat,long,sqft_living15,sqft_lot15,price_bins,season,price_sqft,newer,basement,renovated,median_price_zipcode,maximal_expend,suggested_selling_price,expected_profit
104540820,2014-08-12,221000.0,3,2.25,1430,5999,2.0,0,0,3,7,1430,0,1987,0,98023,47.3116,-122.358,1600,5999,under_median,summer,154,1,0,0,269000.0,17680.0,287300.0,48620.0
8731982250,2014-08-12,268500.0,4,1.75,1670,8000,1.0,0,0,4,8,1670,0,1974,0,98023,47.3193,-122.383,1720,8000,under_median,summer,160,1,0,0,269000.0,16110.0,335625.0,51015.0
100600320,2014-08-13,213950.0,3,1.0,1430,7000,1.0,0,0,3,6,1430,0,1968,0,98023,47.3018,-122.369,1050,7700,under_median,summer,149,1,0,0,269000.0,17116.0,278135.0,47069.0
5029450160,2014-08-15,222000.0,3,2.0,1440,7187,1.0,0,0,4,7,970,470,1981,0,98023,47.291,-122.368,1440,7187,under_median,summer,154,1,1,0,269000.0,13320.0,288600.0,53280.0
8945300200,2014-08-15,207500.0,3,1.0,1170,8816,1.0,0,0,4,6,1170,0,1966,0,98023,47.3059,-122.368,1200,9108,under_median,summer,177,1,0,0,269000.0,12450.0,269750.0,49800.0
8732030080,2014-08-18,230000.0,3,1.75,1450,8378,1.0,0,0,4,8,1450,0,1978,0,98023,47.3093,-122.385,1860,8496,under_median,summer,158,1,0,0,269000.0,13800.0,299000.0,55200.0
121039038,2014-08-19,169000.0,3,1.5,1470,18459,2.0,0,0,4,6,1470,0,1916,0,98023,47.3302,-122.36,1750,16074,under_median,summer,114,0,0,0,269000.0,10140.0,219700.0,40560.0
5029451080,2014-08-21,203000.0,2,1.0,1440,6650,1.0,0,0,3,7,970,470,1980,0,98023,47.2896,-122.369,1600,6847,under_median,summer,140,1,1,0,269000.0,16240.0,263900.0,44660.0
8732160050,2014-08-22,250000.0,3,2.25,1960,7414,1.0,0,0,3,7,1490,470,1984,0,98023,47.2977,-122.374,1580,8038,under_median,summer,127,1,1,0,269000.0,20000.0,312500.0,42500.0
4167700210,2014-08-26,240000.0,3,1.75,1520,9600,1.0,0,0,3,8,1520,0,1966,0,98023,47.3263,-122.365,2060,9600,under_median,summer,157,1,0,0,269000.0,19200.0,312000.0,52800.0
4168000110,2014-08-26,207000.0,3,1.0,1080,10200,1.0,0,0,4,7,1080,0,1962,0,98023,47.3215,-122.351,1230,10400,under_median,summer,191,0,0,0,269000.0,12420.0,269100.0,49680.0
1099610260,2014-08-26,212000.0,4,1.75,1250,12705,1.0,0,0,4,7,1250,0,1971,0,98023,47.302,-122.382,1390,8550,under_median,summer,169,1,0,0,269000.0,12720.0,275600.0,50880.0
104530240,2014-08-27,225000.0,3,2.0,1320,5665,1.0,0,0,3,7,1320,0,1986,0,98023,47.3096,-122.357,1336,7080,under_median,summer,170,1,0,0,269000.0,18000.0,292500.0,49500.0
3279000070,2014-08-28,215000.0,4,1.5,1430,8775,1.0,0,0,3,7,1030,400,1979,0,98023,47.3034,-122.383,1390,7800,under_median,summer,150,1,1,0,269000.0,17200.0,279500.0,47300.0
8732020770,2014-09-04,263850.0,4,2.25,2300,7524,2.0,0,0,4,8,2300,0,1978,0,98023,47.313,-122.388,2270,8025,under_median,summer,114,1,0,0,269000.0,15831.0,329812.5,50131.5
9264921020,2014-09-08,260000.0,3,1.5,1750,7000,2.0,0,0,3,8,1750,0,1983,0,98023,47.3108,-122.346,1840,9305,under_median,summer,148,1,0,0,269000.0,20800.0,325000.0,44200.0
5560000480,2014-09-08,169950.0,3,1.0,840,8470,1.0,0,0,4,6,840,0,1961,0,98023,47.3275,-122.338,840,8450,under_median,summer,202,0,0,0,269000.0,10197.0,220935.0,40788.0
9320901250,2014-09-10,133400.0,3,1.0,900,2550,1.0,0,0,4,6,900,0,1978,0,98023,47.3036,-122.363,1120,2550,under_median,summer,148,1,0,0,269000.0,8004.0,173420.0,32016.0
1099611230,2014-09-12,199000.0,4,1.5,1160,6400,1.0,0,0,4,7,1160,0,1975,0,98023,47.3036,-122.378,1160,6400,under_median,summer,171,1,0,0,269000.0,11940.0,258700.0,47760.0
2188200785,2014-09-12,196000.0,3,1.0,880,19600,1.0,0,0,4,7,880,0,1978,0,98023,47.2707,-122.34,880,10500,under_median,summer,222,1,0,0,269000.0,11760.0,254800.0,47040.0
5029460180,2014-09-16,260000.0,4,2.75,2250,7345,1.0,0,0,4,8,1320,930,1984,0,98023,47.2895,-122.37,1800,6950,under_median,summer,115,1,1,0,269000.0,15600.0,325000.0,49400.0
8945300040,2014-09-19,225000.0,3,1.0,1290,8470,1.0,0,0,4,7,970,320,1966,0,98023,47.3054,-122.371,1300,7350,under_median,summer,174,1,1,0,269000.0,13500.0,292500.0,54000.0
9264900660,2014-09-19,241500.0,4,2.5,2500,9654,1.0,0,0,3,8,1830,670,1979,0,98023,47.3137,-122.343,2500,8839,under_median,summer,96,1,1,0,269000.0,19320.0,313950.0,53130.0
5557320030,2014-09-24,229950.0,5,2.75,2000,5885,1.0,0,0,3,7,1260,740,1994,0,98023,47.3155,-122.347,1960,6514,under_median,autumn,114,1,1,0,269000.0,18396.0,298935.0,50589.0
3306300630,2014-09-24,212000.0,3,1.75,1100,9750,1.0,0,0,4,6,1100,0,1967,0,98023,47.2955,-122.362,1100,9900,under_median,autumn,192,1,0,0,269000.0,12720.0,275600.0,50880.0
3279000460,2014-09-26,196500.0,3,2.0,1310,7000,1.0,0,0,4,7,1310,0,1979,0,98023,47.303,-122.383,1390,7500,under_median,autumn,150,1,0,0,269000.0,11790.0,255450.0,47160.0
5259800440,2014-09-26,232000.0,3,1.75,1290,6604,1.0,0,0,3,7,1290,0,1984,0,98023,47.323,-122.349,1440,6682,under_median,autumn,179,1,0,0,269000.0,18560.0,301600.0,51040.0
6386600170,2014-10-01,217000.0,3,1.5,1860,8505,1.0,0,0,4,7,1860,0,1967,0,98023,47.3106,-122.365,1810,8262,under_median,autumn,116,1,0,0,269000.0,13020.0,282100.0,52080.0
5360200054,2014-10-02,247500.0,3,2.0,1530,8749,1.0,0,0,3,7,1530,0,1995,0,98023,47.2974,-122.372,1750,8749,under_median,autumn,161,1,0,0,269000.0,19800.0,321750.0,54450.0
9211500230,2014-10-02,263000.0,4,2.75,1830,7315,1.0,0,0,5,7,1250,580,1979,0,98023,47.2989,-122.38,1730,7208,under_median,autumn,143,1,1,0,269000.0,15780.0,328750.0,49970.0
8732190070,2014-10-02,268000.0,3,1.75,1980,12543,1.0,0,0,3,8,1180,800,1978,0,98023,47.3104,-122.394,2090,8539,under_median,autumn,135,1,1,0,269000.0,21440.0,335000.0,45560.0
7137800085,2014-10-03,185000.0,3,1.75,1170,9085,1.0,0,0,3,7,1170,0,1967,0,98023,47.2808,-122.354,1230,9085,under_median,autumn,158,1,0,0,269000.0,14800.0,240500.0,40700.0
104501040,2014-10-03,249900.0,4,2.0,1500,7854,1.5,0,0,3,7,1500,0,1983,0,98023,47.3127,-122.354,1500,7334,under_median,autumn,166,1,0,0,269000.0,19992.0,312375.0,42483.0
5029450290,2014-10-03,230000.0,3,1.5,1630,6625,1.0,0,0,5,7,980,650,1980,0,98023,47.29,-122.368,1440,7145,under_median,autumn,141,1,1,0,269000.0,13800.0,299000.0,55200.0
104530110,2014-10-08,268000.0,3,2.5,1850,6676,2.0,0,0,3,7,1850,0,1986,0,98023,47.3103,-122.36,1700,6663,under_median,autumn,144,1,0,0,269000.0,21440.0,335000.0,45560.0
9211520410,2014-10-09,245000.0,3,2.5,1460,11593,2.0,0,0,3,7,1460,0,1989,0,98023,47.2984,-122.385,1640,9703,under_median,autumn,167,1,0,0,269000.0,19600.0,318500.0,53900.0
4388000460,2014-10-14,195000.0,3,1.0,1070,7615,1.0,0,0,4,7,1070,0,1969,0,98023,47.3189,-122.373,1240,6906,under_median,autumn,182,1,0,0,269000.0,11700.0,253500.0,46800.0
9320900420,2014-10-14,89000.0,3,1.0,900,4750,1.0,0,0,4,6,900,0,1969,0,98023,47.3026,-122.363,900,3404,under_median,autumn,98,1,0,0,269000.0,5340.0,115700.0,21360.0
2115510300,2014-10-16,246000.0,3,2.25,1440,10500,1.0,0,0,3,8,1130,310,1983,0,98023,47.318,-122.391,1510,8125,under_median,autumn,170,1,1,0,269000.0,19680.0,319800.0,54120.0
8732160240,2014-10-17,223000.0,3,1.75,1360,10573,1.0,0,0,4,7,1360,0,1984,0,98023,47.2983,-122.374,1580,8280,under_median,autumn,163,1,0,0,269000.0,13380.0,289900.0,53520.0
8732040820,2014-10-17,247000.0,3,1.75,1820,8740,1.0,0,0,4,8,1820,0,1987,0,98023,47.3074,-122.385,2210,8320,under_median,autumn,135,1,0,0,269000.0,14820.0,321100.0,59280.0
1788800910,2014-10-20,190000.0,3,1.0,1200,10458,1.0,0,0,4,6,1200,0,1961,0,98023,47.3262,-122.342,1160,9000,under_median,autumn,158,0,0,0,269000.0,11400.0,247000.0,45600.0
109200390,2014-10-20,250000.0,3,1.75,1480,3900,1.0,0,0,4,7,1480,0,1980,0,98023,47.2977,-122.367,1830,6956,under_median,autumn,168,1,0,0,269000.0,15000.0,325000.0,60000.0
7972000010,2014-10-21,195000.0,3,1.75,1140,9628,1.0,0,0,4,7,1140,0,1969,0,98023,47.2933,-122.372,1510,9633,under_median,autumn,171,1,0,0,269000.0,11700.0,253500.0,46800.0
8581200160,2014-10-24,193000.0,3,1.5,1180,7000,1.0,0,0,4,7,1180,0,1977,0,98023,47.2959,-122.373,1630,7500,under_median,autumn,163,1,0,0,269000.0,11580.0,250900.0,46320.0
8732130680,2014-10-27,210000.0,3,2.25,2140,9775,1.0,0,0,4,7,1470,670,1978,0,98023,47.306,-122.379,2050,8625,under_median,autumn,98,1,1,0,269000.0,12600.0,273000.0,50400.0
9211500560,2014-10-28,245000.0,3,2.0,1690,6790,1.0,0,0,3,7,1360,330,1979,0,98023,47.2981,-122.38,1740,6790,under_median,autumn,144,1,1,0,269000.0,19600.0,318500.0,53900.0
1761100300,2014-10-30,220000.0,3,1.75,1230,7200,1.0,0,0,3,7,1230,0,1986,0,98023,47.2881,-122.363,1540,7210,under_median,autumn,178,1,0,0,269000.0,17600.0,286000.0,48400.0
8732040810,2014-11-04,235000.0,4,2.75,1770,10184,1.0,0,0,3,8,1250,520,1979,0,98023,47.3074,-122.385,2070,8320,under_median,autumn,132,1,1,0,269000.0,18800.0,305500.0,51700.0
2421039075,2014-11-06,195000.0,3,1.75,1190,14777,1.0,0,0,4,7,1190,0,1965,0,98023,47.2933,-122.377,2240,8325,under_median,autumn,163,1,0,0,269000.0,11700.0,253500.0,46800.0
9264901510,2014-11-07,240000.0,3,1.75,1770,8571,1.0,0,0,3,8,1270,500,1978,0,98023,47.3109,-122.339,2120,7711,under_median,autumn,135,1,1,0,269000.0,19200.0,312000.0,52800.0
109210280,2014-11-11,220000.0,4,2.25,1950,7280,2.0,0,0,4,8,1950,0,1979,0,98023,47.2957,-122.37,1910,7280,under_median,autumn,112,1,0,0,269000.0,13200.0,286000.0,52800.0
114700150,2014-11-14,236000.0,3,1.75,1560,10919,1.0,0,0,3,7,1560,0,1975,0,98023,47.2917,-122.366,1730,10919,under_median,autumn,151,1,0,0,269000.0,18880.0,306800.0,51920.0
1503200050,2014-11-18,252000.0,4,1.75,1940,13370,1.0,0,0,4,8,1940,0,1974,0,98023,47.3215,-122.369,2405,11769,under_median,autumn,129,1,0,0,269000.0,15120.0,327600.0,60480.0
104510230,2014-11-19,252000.0,3,2.0,1540,7210,2.0,0,0,4,7,1540,0,1984,0,98023,47.3128,-122.351,1500,7210,under_median,autumn,163,1,0,0,269000.0,15120.0,327600.0,60480.0
2791500280,2014-11-19,246000.0,3,2.5,1650,6675,1.0,0,0,3,8,1290,360,1990,0,98023,47.2899,-122.372,1880,6675,under_median,autumn,149,1,1,0,269000.0,19680.0,319800.0,54120.0
3518000180,2014-11-20,179950.0,2,1.0,1100,7323,1.0,0,0,3,7,780,320,1982,0,98023,47.2874,-122.37,1410,7227,under_median,autumn,163,1,1,0,269000.0,14396.0,233935.0,39589.0
8731902680,2014-11-20,218000.0,3,2.25,1610,7084,1.0,0,0,4,8,1280,330,1968,0,98023,47.3146,-122.384,2170,8505,under_median,autumn,135,1,1,0,269000.0,13080.0,283400.0,52320.0
1898600100,2014-11-24,218250.0,3,1.5,1080,9774,1.0,0,0,3,7,1080,0,1968,0,98023,47.3155,-122.401,1190,9611,under_median,autumn,202,1,0,0,269000.0,17460.0,283725.0,48015.0
2115720070,2014-11-25,216300.0,3,2.5,1650,5000,2.0,0,0,3,8,1650,0,1985,0,98023,47.3206,-122.394,1720,5000,under_median,autumn,131,1,0,0,269000.0,17304.0,281190.0,47586.0
7205000080,2014-12-01,268000.0,3,1.75,1370,10050,1.0,0,1,4,7,1370,0,1966,0,98023,47.3338,-122.341,1720,10050,under_median,autumn,195,1,0,0,269000.0,16080.0,335000.0,50920.0
1099600250,2014-12-02,260000.0,3,1.75,1710,6400,1.0,0,0,4,7,1240,470,1976,0,98023,47.3036,-122.377,1600,6400,under_median,autumn,152,1,1,0,269000.0,15600.0,325000.0,49400.0
1099610830,2014-12-02,209000.0,3,1.0,1330,6900,1.0,0,0,3,7,1330,0,1976,0,98023,47.3033,-122.381,1530,7000,under_median,autumn,157,1,0,0,269000.0,16720.0,271700.0,45980.0
104540840,2014-12-03,240000.0,3,2.25,1460,5818,1.0,0,0,3,7,1140,320,1986,0,98023,47.3113,-122.358,1490,6031,under_median,autumn,164,1,1,0,269000.0,19200.0,312000.0,52800.0
4168100020,2014-12-04,209950.0,3,1.0,1660,8800,1.0,0,0,4,7,960,700,1963,0,98023,47.3212,-122.352,1370,10112,under_median,autumn,126,0,1,0,269000.0,12597.0,272935.0,50388.0
4167700240,2014-12-04,268450.0,5,2.25,2200,9600,1.0,0,0,4,7,1100,1100,1963,0,98023,47.3263,-122.364,1780,9680,under_median,autumn,122,0,1,0,269000.0,16107.0,335562.5,51005.5
5029450850,2014-12-04,205000.0,3,1.75,1420,6980,1.0,0,0,5,7,820,600,1980,0,98023,47.2873,-122.367,1470,7319,under_median,autumn,144,1,1,0,269000.0,12300.0,266500.0,49200.0
2115510160,2014-12-08,258950.0,3,1.75,1440,8050,1.0,0,0,3,8,1440,0,1985,0,98023,47.3187,-122.39,1790,7488,under_median,autumn,179,1,0,0,269000.0,20716.0,323687.5,44021.5
5557700210,2014-12-09,192500.0,3,1.0,1100,9750,1.0,0,0,4,7,1100,0,1966,0,98023,47.3248,-122.345,1190,9750,under_median,autumn,175,1,0,0,269000.0,11550.0,250250.0,46200.0
8731982550,2014-12-10,245000.0,4,1.75,2020,8800,1.0,0,0,4,8,2020,0,1969,0,98023,47.3202,-122.384,2320,8000,under_median,autumn,121,1,0,0,269000.0,14700.0,318500.0,58800.0
8732190170,2014-12-10,266000.0,4,2.25,1860,12693,1.0,0,0,3,8,1140,720,1978,0,98023,47.3114,-122.395,1950,8740,under_median,autumn,143,1,1,0,269000.0,21280.0,332500.0,45220.0
9542800290,2014-12-10,217000.0,3,2.0,1690,6750,1.0,0,0,3,7,1210,480,1977,0,98023,47.3021,-122.375,1930,7350,under_median,autumn,128,1,1,0,269000.0,17360.0,282100.0,47740.0
9510900270,2014-12-11,254000.0,3,2.0,2070,9000,1.0,0,0,4,7,1450,620,1969,0,98023,47.3085,-122.376,1630,7885,under_median,autumn,122,1,1,0,269000.0,15240.0,317500.0,48260.0
8945200860,2014-12-11,180000.0,3,1.0,1384,8960,1.0,0,0,4,6,1384,0,1965,0,98023,47.3062,-122.371,1000,8470,under_median,autumn,130,1,0,0,269000.0,10800.0,234000.0,43200.0
2944510080,2014-12-14,242550.0,4,2.5,2060,7720,2.0,0,0,3,8,2060,0,1995,0,98023,47.2956,-122.374,1630,7720,under_median,autumn,117,1,0,0,269000.0,19404.0,315315.0,53361.0
8731960540,2014-12-15,242000.0,4,2.5,1750,11400,2.0,0,0,4,7,1750,0,1975,0,98023,47.3149,-122.386,1890,9024,under_median,autumn,138,1,0,0,269000.0,14520.0,314600.0,58080.0
1938400010,2014-12-17,244000.0,3,1.75,1500,7475,1.0,0,0,4,8,1500,0,1976,0,98023,47.3155,-122.365,1940,7475,under_median,autumn,162,1,0,0,269000.0,14640.0,317200.0,58560.0
8732040580,2014-12-18,249000.0,3,2.5,1850,7200,1.0,0,0,3,7,1500,350,1979,0,98023,47.3063,-122.384,2140,7500,under_median,autumn,134,1,1,0,269000.0,19920.0,323700.0,54780.0
8732040180,2014-12-19,245000.0,4,1.75,1930,7650,1.0,0,0,4,8,1280,650,1981,0,98023,47.3078,-122.386,1860,8800,under_median,autumn,126,1,1,0,269000.0,14700.0,318500.0,58800.0
8732030490,2014-12-22,261500.0,4,2.5,2460,7800,1.0,0,0,3,8,1500,960,1977,0,98023,47.3081,-122.384,2210,7800,under_median,winter,106,1,1,0,269000.0,20920.0,326875.0,44455.0
9269750220,2014-12-23,252000.0,3,1.75,2050,11313,1.0,0,0,3,7,1520,530,1987,0,98023,47.2837,-122.358,1620,8065,under_median,winter,122,1,1,0,269000.0,20160.0,315000.0,42840.0
8731801190,2014-12-23,269000.0,3,2.25,1950,8661,1.0,0,0,4,8,1950,0,1966,0,98023,47.3127,-122.362,1950,8800,under_median,winter,137,1,0,0,269000.0,16140.0,336250.0,51110.0
9542802000,2014-12-29,185000.0,3,1.75,1130,7000,1.0,0,0,3,7,1130,0,1978,0,98023,47.307,-122.372,1830,8880,under_median,winter,163,1,0,0,269000.0,14800.0,240500.0,40700.0
5028600550,2014-12-29,262000.0,3,1.75,1320,6530,1.0,0,0,4,7,1320,0,1989,0,98023,47.2871,-122.354,1620,6817,under_median,winter,198,1,0,0,269000.0,15720.0,327500.0,49780.0
2599700040,2014-12-30,160000.0,4,1.0,1540,7350,1.0,0,0,4,6,770,770,1969,0,98023,47.3318,-122.34,910,8000,under_median,winter,103,1,1,0,269000.0,9600.0,208000.0,38400.0
9320900610,2014-12-31,146000.0,3,1.0,900,4770,1.0,0,0,3,6,900,0,1969,2009,98023,47.3038,-122.362,900,3480,under_median,winter,162,1,0,1,269000.0,11680.0,189800.0,32120.0
8937500040,2015-01-02,230000.0,3,1.75,1520,15344,1.0,0,0,3,8,1520,0,1968,0,98023,47.3308,-122.365,2270,14981,under_median,winter,151,1,0,0,269000.0,18400.0,299000.0,50600.0
8944300110,2015-01-08,218250.0,3,1.0,1270,7344,1.0,0,0,3,7,970,300,1967,0,98023,47.305,-122.371,1290,7300,under_median,winter,171,1,1,0,269000.0,17460.0,283725.0,48015.0
1099600220,2015-01-08,185000.0,3,1.0,1010,6400,1.0,0,0,3,7,1010,0,1971,0,98023,47.3027,-122.376,1820,6500,under_median,winter,183,1,0,0,269000.0,14800.0,240500.0,40700.0
5153200666,2015-01-14,212000.0,3,2.25,1900,18000,1.0,0,0,4,7,1280,620,1968,0,98023,47.3251,-122.354,1920,15000,under_median,winter,111,1,1,0,269000.0,12720.0,275600.0,50880.0
2557000090,2015-01-15,238000.0,4,2.5,1690,7260,1.0,0,0,3,7,1080,610,1979,0,98023,47.3001,-122.368,1690,7700,under_median,winter,140,1,1,0,269000.0,19040.0,309400.0,52360.0
9211500150,2015-01-17,235000.0,3,1.75,1480,6592,1.0,0,0,4,7,1080,400,1978,0,98023,47.2982,-122.378,1660,7150,under_median,winter,158,1,1,0,269000.0,14100.0,305500.0,56400.0
8732160250,2015-01-20,204250.0,3,2.25,1960,7708,1.0,0,0,4,7,1490,470,1984,0,98023,47.2981,-122.374,1580,8063,under_median,winter,104,1,1,0,269000.0,12255.0,265525.0,49020.0
104550540,2015-01-20,259950.0,4,2.0,1610,6650,1.0,0,0,3,7,1610,0,1989,0,98023,47.3085,-122.358,1960,6650,under_median,winter,161,1,0,0,269000.0,20796.0,324937.5,44191.5
2188201010,2015-01-21,245000.0,3,2.25,1530,12000,1.0,0,0,3,7,1070,460,1979,0,98023,47.2715,-122.338,2140,13636,under_median,winter,160,1,1,0,269000.0,19600.0,318500.0,53900.0
1321730470,2015-01-27,265000.0,3,2.25,2540,7216,2.0,0,0,3,8,2540,0,1991,0,98023,47.2906,-122.349,2140,7531,under_median,winter,104,1,0,0,269000.0,21200.0,331250.0,45050.0
4388000070,2015-01-27,186000.0,3,1.75,1460,7967,1.0,0,0,3,7,1040,420,1977,0,98023,47.3199,-122.374,1460,6835,under_median,winter,127,1,1,0,269000.0,14880.0,241800.0,40920.0
7972000240,2015-02-02,240000.0,3,1.75,1510,10248,1.0,0,0,3,7,1510,0,1969,0,98023,47.2929,-122.371,1510,9753,under_median,winter,158,1,0,0,269000.0,19200.0,312000.0,52800.0
2337300370,2015-02-06,175000.0,3,1.0,1030,8395,1.0,0,0,4,7,1030,0,1960,0,98023,47.3322,-122.337,1370,9380,under_median,winter,169,0,0,0,269000.0,10500.0,227500.0,42000.0
4167300030,2015-02-09,260000.0,4,1.75,1810,7480,1.0,0,0,3,7,1230,580,1977,0,98023,47.3275,-122.361,1870,9594,under_median,winter,143,1,1,0,269000.0,20800.0,325000.0,44200.0
5557500270,2015-02-09,262000.0,3,1.5,1700,9579,1.0,0,0,4,7,1100,600,1962,0,98023,47.3209,-122.338,1700,9628,under_median,winter,154,0,1,0,269000.0,15720.0,327500.0,49780.0
104510180,2015-02-11,230000.0,3,2.25,1500,7210,1.0,0,0,3,7,1150,350,1984,0,98023,47.3124,-122.352,1500,7210,under_median,winter,153,1,1,0,269000.0,18400.0,299000.0,50600.0
1788900380,2015-02-12,185000.0,2,1.0,1122,9100,1.0,0,0,4,6,1122,0,1960,0,98023,47.328,-122.341,840,9344,under_median,winter,164,0,0,0,269000.0,11100.0,240500.0,44400.0
9211500730,2015-02-18,162000.0,3,2.25,1810,6750,1.0,0,0,3,7,1280,530,1978,0,98023,47.2976,-122.377,1690,7770,under_median,winter,89,1,1,0,269000.0,12960.0,210600.0,35640.0
8731950910,2015-02-18,227000.0,3,1.75,1680,7455,1.0,0,0,4,8,1680,0,1968,0,98023,47.3112,-122.378,2040,8214,under_median,winter,135,1,0,0,269000.0,13620.0,295100.0,54480.0
9542800610,2015-02-19,245000.0,4,2.25,2050,7700,2.0,0,0,3,7,2050,0,1977,0,98023,47.3009,-122.375,1780,7700,under_median,winter,119,1,0,0,269000.0,19600.0,318500.0,53900.0
6664900260,2015-02-19,241000.0,3,2.0,1650,6000,1.0,0,0,3,7,1650,0,1990,0,98023,47.2904,-122.353,1870,6000,under_median,winter,146,1,0,0,269000.0,19280.0,313300.0,53020.0
2337000150,2015-02-20,230000.0,3,1.5,1900,9630,1.0,0,0,3,8,1900,0,1967,0,98023,47.3352,-122.344,2010,9630,under_median,winter,121,1,0,0,269000.0,18400.0,299000.0,50600.0
1938400040,2015-02-20,246000.0,3,1.5,1630,10200,1.0,0,0,4,8,1300,330,1976,0,98023,47.3155,-122.364,1960,6700,under_median,winter,150,1,1,0,269000.0,14760.0,319800.0,59040.0
8731801260,2015-02-20,234000.0,3,1.75,1480,8475,1.0,0,0,4,7,1480,0,1968,0,98023,47.3126,-122.361,1800,8800,under_median,winter,158,1,0,0,269000.0,14040.0,304200.0,56160.0
1898310100,2015-02-20,236775.0,3,2.5,1830,8372,2.0,0,0,3,8,1830,0,1987,0,98023,47.3116,-122.4,1770,8372,under_median,winter,129,1,0,0,269000.0,18942.0,307807.5,52090.5
1788700160,2015-02-20,195000.0,3,1.0,1260,8378,1.0,0,0,4,6,840,420,1959,1977,98023,47.3274,-122.348,1140,8496,under_median,winter,154,0,1,1,269000.0,11700.0,253500.0,46800.0
104500730,2015-02-24,115000.0,3,1.75,1080,7942,1.0,0,0,3,7,1080,0,1981,0,98023,47.3141,-122.355,1380,8244,under_median,winter,106,1,0,0,269000.0,9200.0,149500.0,25300.0
8581200030,2015-02-24,230000.0,4,2.0,1220,9100,1.5,0,0,4,7,1220,0,1970,0,98023,47.2964,-122.376,1160,7700,under_median,winter,188,1,0,0,269000.0,13800.0,299000.0,55200.0
5560001130,2015-02-25,200000.0,3,1.0,1040,8925,1.0,0,0,4,6,1040,0,1961,0,98023,47.3265,-122.335,1040,8925,under_median,winter,192,0,0,0,269000.0,12000.0,260000.0,48000.0
8945300290,2015-02-26,160000.0,3,1.0,880,8976,1.0,0,0,4,6,880,0,1966,0,98023,47.3056,-122.368,990,8760,under_median,winter,181,1,0,0,269000.0,9600.0,208000.0,38400.0
3306200230,2015-03-03,147000.0,3,1.5,1480,9606,1.0,0,0,4,7,1100,380,1964,0,98023,47.2978,-122.363,1600,9619,under_median,winter,99,0,1,0,269000.0,8820.0,191100.0,35280.0
8731901940,2015-03-04,218000.0,5,1.75,1930,8040,1.0,0,0,4,8,1930,0,1966,0,98023,47.3109,-122.376,2370,8000,under_median,winter,112,1,0,0,269000.0,13080.0,283400.0,52320.0
5028602020,2015-03-05,255000.0,3,2.25,1850,7151,2.0,0,0,3,7,1850,0,1989,0,98023,47.2843,-122.352,1710,6827,under_median,winter,137,1,0,0,269000.0,20400.0,318750.0,43350.0
1788700185,2015-03-06,198500.0,2,1.0,1050,9600,1.0,0,0,4,6,1050,0,1959,0,98023,47.3274,-122.346,990,8880,under_median,winter,189,0,0,0,269000.0,11910.0,258050.0,47640.0
8731901810,2015-03-09,260000.0,4,1.75,1960,8400,1.0,0,0,4,8,1960,0,1967,0,98023,47.3111,-122.379,2080,8400,under_median,winter,132,1,0,0,269000.0,15600.0,325000.0,49400.0
4168100130,2015-03-10,230000.0,3,1.0,1380,10112,1.0,0,0,4,7,940,440,1963,0,98023,47.3196,-122.351,1240,10112,under_median,winter,166,0,1,0,269000.0,13800.0,299000.0,55200.0
4167100240,2015-03-10,252000.0,3,1.75,1440,16819,1.5,0,0,4,6,1440,0,1925,0,98023,47.3318,-122.373,1560,12376,under_median,winter,175,0,0,0,269000.0,15120.0,327600.0,60480.0
8731983200,2015-03-10,255000.0,2,1.75,1950,8200,1.0,0,0,3,8,1950,0,1975,0,98023,47.3161,-122.382,2370,8000,under_median,winter,130,1,0,0,269000.0,20400.0,318750.0,43350.0
1788700295,2015-03-11,172000.0,3,1.0,1350,9680,1.0,0,0,4,7,820,530,1959,0,98023,47.3274,-122.346,1320,9225,under_median,winter,127,0,1,0,269000.0,10320.0,223600.0,41280.0
8945100530,2015-03-13,172380.0,3,1.0,970,8378,1.0,0,0,4,6,970,0,1962,0,98023,47.3078,-122.365,1050,8563,under_median,winter,177,0,0,0,269000.0,10342.8,224094.0,41371.20000000001
5029450200,2015-03-23,265000.0,3,1.5,1520,6805,1.0,0,0,4,7,1040,480,1981,0,98023,47.2907,-122.367,1440,7041,under_median,spring,174,1,1,0,269000.0,15900.0,331250.0,50350.0
100600860,2015-03-24,237500.0,3,1.75,1050,7854,1.0,0,0,4,7,1050,0,1975,0,98023,47.3011,-122.369,1360,7668,under_median,spring,226,1,0,0,269000.0,14250.0,308750.0,57000.0
8945200830,2015-03-25,210490.0,3,1.0,990,8528,1.0,0,0,3,6,990,0,1966,0,98023,47.3066,-122.371,1228,8840,under_median,spring,212,1,0,0,269000.0,16839.2,273637.0,46307.79999999999
8945300110,2015-03-26,196000.0,3,1.0,1000,8470,1.0,0,0,4,6,1000,0,1963,0,98023,47.3056,-122.37,1020,8470,under_median,spring,196,0,0,0,269000.0,11760.0,254800.0,47040.0
1099600620,2015-03-26,160000.0,3,1.5,960,6497,1.0,0,0,4,7,960,0,1970,0,98023,47.3018,-122.378,1160,7080,under_median,spring,166,1,0,0,269000.0,9600.0,208000.0,38400.0
